text,start,destination,start_surface,destination_surface,source_type,context_type,split
강남력 에서 숙대 입구역 까지 가고 싶어요,강남역,숙대입구역,강남력,숙대 입구역,all_noisy_station_surface,route_search,train
시청 여기 에서 월드컵경기장 까지 다른 방법 알려줘,시청역,월드컵경기장역,시청 여기,월드컵경기장,all_noisy_station_surface,alternative_route,train
지금 성신여대입구약 에서 무악재역이 까지 막차 탈 수 있어,성신여대입구역,무악재역,성신여대입구약,무악재역이,all_noisy_station_surface,last_train_check,train
문정력 에서 강동력 까지 막차 끊겼으면 어떻게 가,문정역,강동역,문정력,강동력,all_noisy_station_surface,alternative_route,train
용산력 까지 가야 하는데 선릉 역 에서 어떻게 가요,선릉역,용산역,선릉 역,용산력,all_noisy_station_surface,route_search,train
선릉약 에서 불광 까지 지금 지하철 탈 수 있어,선릉역,불광역,선릉약,불광,all_noisy_station_surface,subway_availability_check,train
우장산 에서 출발해서 대치 역 까지 가고 싶어요,우장산역,대치역,우장산,대치 역,all_noisy_station_surface,route_search,train
신촌 역 에서 구파발약 까지 마지막 지하철 있어,신촌역,구파발역,신촌 역,구파발약,all_noisy_station_surface,last_train_check,train
양재역이 에서 성수 여기 까지 가는 길 알려줘,양재역,성수역,양재역이,성수 여기,all_noisy_station_surface,route_search,train
가산 디지털단지 에서 문정 여기 까지 지금 지하철 탈 수 있어,가산디지털단지역,문정역,가산 디지털단지,문정 여기,all_noisy_station_surface,subway_availability_check,train
시청역이 에서 숙대 입구 여기 까지 택시 말고 가는 방법 있어,시청역,숙대입구역,시청역이,숙대 입구 여기,all_noisy_station_surface,alternative_route,train
매봉력 부터 천호 역 까지 대중교통 알려줘,매봉역,천호역,매봉력,천호 역,all_noisy_station_surface,route_search,train
지금 마포구청에 에서 합정역이 까지 막차 탈 수 있어,마포구청역,합정역,마포구청에,합정역이,all_noisy_station_surface,last_train_check,train
방이력 에서 월드컵경기장력 까지 지금 지하철 탈 수 있어,방이역,월드컵경기장역,방이력,월드컵경기장력,all_noisy_station_surface,subway_availability_check,train
수서 에서 동대문약 까지 어떻게 가나요,수서역,동대문역,수서,동대문약,all_noisy_station_surface,route_search,train
우장산 여기 에서 한성 대입구 까지 택시 말고 가는 방법 있어,우장산역,한성대입구역,우장산 여기,한성 대입구,all_noisy_station_surface,alternative_route,train
혜화 여기 에서 출발해서 여의도 여기 까지 가고 싶어요,혜화역,여의도역,혜화 여기,여의도 여기,all_noisy_station_surface,route_search,train
홍대 입구 에서 서울에 까지 택시 말고 가는 방법 있어,홍대입구역,서울역,홍대 입구,서울에,all_noisy_station_surface,alternative_route,train
강남 여기 에서 서울대입구 역 까지 지하철 없으면 버스로 갈 수 있어요,강남역,서울대입구역,강남 여기,서울대입구 역,all_noisy_station_surface,alternative_route,train
복정에 에서 성수 까지 지금 지하철 탈 수 있어,복정역,성수역,복정에,성수,all_noisy_station_surface,subway_availability_check,train
강남력 에서 동대문역사문화공원 까지 막차 끊겼나요,강남역,동대문역사문화공원역,강남력,동대문역사문화공원,all_noisy_station_surface,last_train_check,train
종각에 에서 왕십 리역 까지 다른 방법 알려줘,종각역,왕십리역,종각에,왕십 리역,all_noisy_station_surface,alternative_route,train
개봉 에서 홍제역이 까지 지금 지하철 탈 수 있어,개봉역,홍제역,개봉,홍제역이,all_noisy_station_surface,subway_availability_check,train
서울 에서 을지로 입구역 까지 지금 지하철 탈 수 있어,서울역,을지로입구역,서울,을지로 입구역,all_noisy_station_surface,subway_availability_check,train
홍대입구역이 에서 숙데입구 까지 지하철 없으면 버스로 갈 수 있어요,홍대입구역,숙대입구역,홍대입구역이,숙데입구,all_noisy_station_surface,alternative_route,train
김포공항력 에서 성수에 까지 택시 말고 가는 방법 있어,김포공항역,성수역,김포공항력,성수에,all_noisy_station_surface,alternative_route,train
서울에 에서 숙대 입고 까지 다른 방법 알려줘,서울역,숙대입구역,서울에,숙대 입고,all_noisy_station_surface,alternative_route,train
을지 로입구 출발 서울약 도착 경로 알려줘,을지로입구역,서울역,을지 로입구,서울약,all_noisy_station_surface,route_search,train
잠실새내 역 에서 시청력 까지 가는 길 알려줘,잠실새내역,시청역,잠실새내 역,시청력,all_noisy_station_surface,route_search,train
서울 역 에서 홍대 입구 여기 까지 막차 끊겼나요,서울역,홍대입구역,서울 역,홍대 입구 여기,all_noisy_station_surface,last_train_check,train
왕십리력 에서 구의 여기 까지 마지막 지하철 있어,왕십리역,구의역,왕십리력,구의 여기,all_noisy_station_surface,last_train_check,train
건대 입구 에서 구로 여기 까지 막차 끊겼으면 어떻게 가,건대입구역,구로역,건대 입구,구로 여기,all_noisy_station_surface,alternative_route,train
우장산력 부터 녹번역이 까지 대중교통 알려줘,우장산역,녹번역,우장산력,녹번역이,all_noisy_station_surface,route_search,train
혜화역이 에서 발산 역 까지 가는 길 알려줘,혜화역,발산역,혜화역이,발산 역,all_noisy_station_surface,route_search,train
서울 에서 을지로입구약 까지 지금 지하철 탈 수 있어,서울역,을지로입구역,서울,을지로입구약,all_noisy_station_surface,subway_availability_check,train
지금 숙대 입고 여기 에서 서울 여기 까지 막차 탈 수 있어,숙대입구역,서울역,숙대 입고 여기,서울 여기,all_noisy_station_surface,last_train_check,train
숙대입구역이 에서 사울역 까지 제일 쉬운 길 알려줘,숙대입구역,서울역,숙대입구역이,사울역,all_noisy_station_surface,route_search,train
마포구청 에서 동대문 문화공원역 까지 다른 방법 알려줘,마포구청역,동대문역사문화공원역,마포구청,동대문 문화공원역,all_noisy_station_surface,alternative_route,train
지금 오금 역 에서 을지로입고 까지 막차 탈 수 있어,오금역,을지로입구역,오금 역,을지로입고,all_noisy_station_surface,last_train_check,train
이대역이 에서 수서에 까지 가는 길 알려줘,이대역,수서역,이대역이,수서에,all_noisy_station_surface,route_search,train
개봉역이 에서 출발해서 서울대입구 역 까지 가고 싶어요,개봉역,서울대입구역,개봉역이,서울대입구 역,all_noisy_station_surface,route_search,train
애오개 에서 성수 여기 까지 택시 말고 가는 방법 있어,애오개역,성수역,애오개,성수 여기,all_noisy_station_surface,alternative_route,train
신림약 에서 망원 까지 어떻게 가나요,신림역,망원역,신림약,망원,all_noisy_station_surface,route_search,train
숙대 입구 여기 에서 서울 여기 까지 어떻게 가나요,숙대입구역,서울역,숙대 입구 여기,서울 여기,all_noisy_station_surface,route_search,train
무악재약 부터 압구정로데오약 까지 대중교통 알려줘,무악재역,압구정로데오역,무악재약,압구정로데오약,all_noisy_station_surface,route_search,train
가락시장역이 출발 천호역이 도착 경로 알려줘,가락시장역,천호역,가락시장역이,천호역이,all_noisy_station_surface,route_search,train
서울 녁 에서 홍대입국역 까지 가는 길 알려줘,서울역,홍대입구역,서울 녁,홍대입국역,all_noisy_station_surface,route_search,train
천호역이 에서 선릉역이 까지 지금 지하철 탈 수 있어,천호역,선릉역,천호역이,선릉역이,all_noisy_station_surface,subway_availability_check,train
서울역이 에서 장지력 까지 마지막 지하철 있어,서울역,장지역,서울역이,장지력,all_noisy_station_surface,last_train_check,train
올림픽공원력 에서 삼성약 까지 제일 쉬운 길 알려줘,올림픽공원역,삼성역,올림픽공원력,삼성약,all_noisy_station_surface,route_search,train
사울역 에서 동대 문역사문화공원 까지 막차 남았어,서울역,동대문역사문화공원역,사울역,동대 문역사문화공원,all_noisy_station_surface,last_train_check,train
압구정 로데오역 에서 김포공항약 까지 가는 길 알려줘,압구정로데오역,김포공항역,압구정 로데오역,김포공항약,all_noisy_station_surface,route_search,train
삼성 방향 막차 이태원력 에서 탈 수 있나요,이태원역,삼성역,이태원력,삼성,all_noisy_station_surface,last_train_check,train
사당 여기 에서 서울 역 까지 지금 지하철 탈 수 있어,사당역,서울역,사당 여기,서울 역,all_noisy_station_surface,subway_availability_check,train
을지로입고 에서 도곡에 까지 가고 싶어요,을지로입구역,도곡역,을지로입고,도곡에,all_noisy_station_surface,route_search,train
숙대입고역 에서 서울 녁 까지 막차 끊겼나요,숙대입구역,서울역,숙대입고역,서울 녁,all_noisy_station_surface,last_train_check,train
강남역이 방향 막차 디지털미디어시티 에서 탈 수 있나요,디지털미디어시티역,강남역,디지털미디어시티,강남역이,all_noisy_station_surface,last_train_check,train
연신내약 에서 가락시장 역 까지 가는 길 알려줘,연신내역,가락시장역,연신내약,가락시장 역,all_noisy_station_surface,route_search,train
지금 홍대 입구 여기 에서 사울역 까지 막차 탈 수 있어,홍대입구역,서울역,홍대 입구 여기,사울역,all_noisy_station_surface,last_train_check,train
합정 에서 출발해서 상봉 까지 가고 싶어요,합정역,상봉역,합정,상봉,all_noisy_station_surface,route_search,train
을지로입구력 부터 서울역이 까지 대중교통 알려줘,을지로입구역,서울역,을지로입구력,서울역이,all_noisy_station_surface,route_search,train
홍대입국역 에서 명동 까지 막차 끊겼으면 어떻게 가,홍대입구역,명동역,홍대입국역,명동,all_noisy_station_surface,alternative_route,train
강동 여기 에서 여의도 까지 제일 쉬운 길 알려줘,강동역,여의도역,강동 여기,여의도,all_noisy_station_surface,route_search,train
시청 에서 숙데입구 까지 다른 방법 알려줘,시청역,숙대입구역,시청,숙데입구,all_noisy_station_surface,alternative_route,train
학여울 에서 한성데입구 까지 다른 방법 알려줘,학여울역,한성대입구역,학여울,한성데입구,all_noisy_station_surface,alternative_route,train
